invoice_id,list_of_goods,customer_id
5175689,"['cider', 'white wine', 'sandwich']",16684
6924422,"['cake', 'hot dogs', 'oil', 'ratchet & clank', 'herb & pepper', 'cooking oil']",1178
168237,"['black beer', 'flax seed', 'ratchet & clank', 'milk', 'toothpaste', 'burgers', 'olive oil', 'tomato juice']",6543
6577969,"['meatballs', 'chicken', 'gadget for tiktok streaming', 'deodorant', 'sparkling water', 'tomatoes', 'carrots', 'ham', 'phone car charger', 'mint green tea']",14659
2478521,"['megaman zero 3', 'whole wheat rice', 'babies food', 'muffins']",23526
1545963,"['soup', 'mashed potato', 'frozen vegetables', 'asparagus', 'pancakes', 'carrots', 'tomatoes', 'burgers', 'megaman zero 2', 'cauliflower']",21846
2184697,"['deodorant', 'shower gel', 'carrots', 'minecraft', 'burgers']",31980
6749405,"['toilet paper', 'tomato sauce']",30303
4830473,"['napkins', 'ketchup', 'fromage blanc', 'ratchet & clank', 'brownies', 'babies food', 'burgers', 'ratchet & clank 2', 'chutney', 'cooking oil']",19769
7187268,"['rice', 'strong cheese', 'oil', 'fromage blanc', 'sparkling water', 'milk', 'cooking oil']",12544
11326097,"['protein bar', 'cake', 'cereals', 'oil', 'pokemon sword', 'parmesan cheese', 'pet food', 'babies food', 'minecraft', 'phone car charger', 'burgers', 'ratchet & clank 2']",23732
11692992,"['dessert wine', 'shallot', 'mashed potato', 'oil', 'mayonnaise', 'chicken', 'mint', 'bluetooth headphones', 'chocolate bread']",18145
9811055,"['shallot', 'deodorant', 'gluten free bar', 'ratchet & clank', 'nonfat milk', 'minecraft', 'babies food', 'cooking oil']",17526
5284972,"['cottage cheese', 'grated cheese', 'frozen smoothie', 'avocado', 'champagne', 'salmon', 'green beans', 'butter', 'fresh tuna']",14459
4189500,"['cake', 'cereals', 'oil', 'pasta', 'escalope', 'barbecue sauce']",4060
2993315,"['asparagus', 'pokemon sword', 'fresh bread', 'ratchet & clank', 'melons', 'babies food', 'sandwich', 'ratchet & clank 3', 'cooking oil']",16956
6705136,"['soup', 'cake', 'samsung galaxy 10', 'oil', 'black tea', 'catfish', 'corn', 'ham', 'cologne', 'barbecue sauce', 'cooking oil']",27530
3512343,"['iPad', 'grated cheese', 'oil', 'deodorant', 'fresh bread', 'parmesan cheese', 'trout', 'green beans', 'chicken', 'butter', 'barbecue sauce', 'cooking oil']",10614
267786,"['dessert wine', 'french fries', 'samsung galaxy 10', 'oil', 'fresh bread', 'gums', 'milk', 'yogurt cake', 'pet food', 'cologne', 'cooking oil', 'cauliflower']",6326
6790725,"['shampoo', 'tooth brush', 'cake', 'turkey', 'oil', 'fresh bread', 'muffins', 'yogurt cake', 'cookies', 'cooking oil']",34057
9291933,"['spaghetti', 'laptop', 'phone car charger', 'avocado', 'gadget for tiktok streaming', 'ketchup', 'shower gel', 'ratchet & clank', 'nonfat milk', 'blueberries', 'salmon', 'chili', 'vacuum cleaner', 'fresh tuna']",9942
9847851,"['cider', 'cake', 'oil', 'gums', 'pet food', 'white wine', 'green beans', 'olive oil', 'cooking oil', 'tea']",27139
3903473,"['oil', 'babies food', 'white wine', 'metroid fusion']",10943
11065411,"['mashed potato', 'mint green tea', 'strong cheese', 'mineral water', 'oil', 'deodorant', 'ham', 'eggs', 'cologne', 'chicken']",16050
4905130,"['black beer', 'whole wheat rice', 'oil', 'brownies', 'salmon', 'cologne', 'toilet paper', 'barbecue sauce', 'fresh tuna']",8779
5770825,"['soup', 'oatmeal', 'olive oil', 'bluetooth headphones', 'razor']",15385
11328357,"['iphone 10', 'spaghetti', 'fromage blanc', 'asparagus', 'champagne', 'shrimp', 'ground beef', 'herb & pepper', 'half-life: alyx']",14613
1309874,"['bramble', 'dessert wine', 'cider', 'oatmeal', 'escalope', 'white wine', 'burgers', 'green tea']",1335
2300230,"['pickles', 'cake', 'megaman zero 3', 'oil', 'muffins', 'phone car charger', 'cooking oil']",28252
8522874,"['candy bars', 'shampoo', 'energy bar', 'mint green tea', 'frozen vegetables', 'chicken', 'half-life 2', 'eggs', 'cologne', 'toilet paper', 'butter']",24179
4772670,"['airpods', 'gluten free bar', 'shower gel', 'champagne', 'ham', 'cooking oil']",16257
9311585,"['dessert wine', 'iPad', 'ring light', 'gadget for tiktok streaming', 'low fat yogurt', 'champagne', 'gums', 'tomatoes', 'iMac', 'tomato sauce', 'megaman zero 4']",19166
11303829,"['iPad', 'laptop', 'ring light', 'airpods', 'gadget for tiktok streaming', 'gluten free bar', 'pancakes', 'energy drink', 'green tea', 'protein bar']",26285
7321605,"['whole wheat pasta', 'french fries', 'oil', 'asparagus', 'fresh bread', 'whole weat flour', 'muffins', 'iMac', 'tomato juice', 'cooking oil']",2364
1332263,"['bramble', 'dessert wine', 'candy bars', 'beer', 'french wine', 'sparkling water', 'megaman zero 2', 'champagne', 'toothpaste', 'canned_tuna', 'cookies', 'olive oil', 'barbecue sauce', 'cooking oil', 'salt']",7705
5730569,"['final fantasy XIX', 'soda', 'spaghetti', 'grated cheese', 'frozen vegetables', 'burger sauce', 'champagne', 'phone car charger', 'tomato sauce', 'fresh tuna']",21806
8590735,"['shampoo', 'frozen vegetables', 'bacon', 'asparagus', 'tomatoes', 'spinach', 'toilet paper', 'salad', 'salt']",28639
4258729,"['cake', 'whole wheat rice', 'energy bar', 'mineral water', 'oil', 'cologne', 'vacuum cleaner', 'barbecue sauce', 'fresh tuna']",30251
1095467,"['oil', 'black tea', 'green grapes']",13717
9163176,"['mineral water', 'oil', 'ratchet & clank 2', 'salmon', 'sandwich', 'chicken', 'barbecue sauce', 'cooking oil']",9721
806448,"['napkins', 'strong cheese', 'oil', 'low fat yogurt', 'fresh bread', 'pokemon scarlet', 'escalope', 'final fantasy XX', 'light mayo']",24457
6640048,"['tooth brush', 'mashed potato', 'bacon', 'avocado', 'deodorant', 'asparagus', 'carrots', 'green tea']",7355
6817376,"['cider', 'iphone 10', 'yams', 'strong cheese', 'airpods', 'deodorant', 'trout', 'energy drink', 'white wine', 'sandwich', 'iMac']",329
6543820,"['zucchini', 'spaghetti', 'cottage cheese', 'frozen smoothie', 'airpods', 'gluten free bar', 'shower gel', 'champagne', 'carrots', 'almonds', 'escalope', 'cream', 'fresh tuna']",18752
10706715,"['chocolate', 'shallot', 'mashed potato', 'pokemon scarlet', 'tomatoes', 'carrots']",27546
320383,"['ratchet & clank', 'pet food', 'spaghetti', 'ratchet & clank 3']",2992
1162911,"['iphone 10', 'meatballs', 'antioxydant juice', 'cottage cheese', 'grated cheese', 'avocado', 'fromage blanc', 'champagne', 'fresh tuna']",11988
569910,"['candy bars', 'cake', 'frozen vegetables', 'oil', 'ketchup', 'shower gel', 'gums', 'extra dark chocolate', 'body spray', 'tea']",11013
1033790,"['avocado', 'milk', 'babies food', 'minecraft', 'metroid prime']",11519
3775686,"['cake', 'oatmeal', 'spaghetti', 'milk', 'whole weat flour', 'cooking oil']",8207
3806391,"['shampoo', 'cotton buds', 'asparagus', 'pokemon sword', 'tomatoes', 'carrots', 'green beans', 'razor']",16227
6171384,"['spaghetti', 'cooking oil', 'strong cheese', 'frozen smoothie', 'fromage blanc', 'asparagus', 'shower gel', 'champagne', 'toothpaste', 'canned_tuna', 'fresh tuna']",19850
818541,"['candy bars', 'cake', 'napkins', 'razor', 'strong cheese', 'oil', 'gums', 'shrimp', 'babies food', 'cooking oil']",25452
7149720,"['tooth brush', 'whole wheat pasta', 'light cream', 'babies food', 'cologne', 'cooking oil', 'metroid fusion']",14052
2150800,"['samsung galaxy 10', 'mineral water', 'chicken', 'oil', 'deodorant', 'catfish', 'airpods', 'pokemon scarlet', 'whole weat flour', 'babies food', 'ratchet & clank 3', 'cologne', 'toilet paper', 'chutney']",13995
1658124,"['champagne', 'cottage cheese']",1501
5111820,"['soup', 'pokemon scarlet', 'pancakes', 'carrots', 'melons', 'tomatoes', 'zucchini']",22335
11889986,"['bramble', 'dessert wine', 'beer', 'low fat yogurt', 'ratchet & clank', 'almonds', 'minecraft', 'white wine', 'megaman zero 4', 'bluetooth headphones', 'mushroom cream sauce']",21997
8664110,"['yams', 'shallot', 'phone charger', 'pokemon violet', 'champagne', 'nonfat milk', 'melons', 'pasta']",31568
6545547,"['mashed potato', 'pokemon violet', 'strawberries', 'pokemon scarlet', 'tomatoes', 'corn', 'ground beef', 'chicken', 'salad', 'herb & pepper']",8713
7685100,"['asparagus', 'honey', 'carrots', 'melons', 'tomatoes', 'extra dark chocolate', 'green grapes', 'salt']",914
7828490,"['shampoo', 'shallot', 'cereals', 'ratchet & clank', 'mayonnaise', 'babies food', 'cologne']",18317
2544938,"['bramble', 'black beer', 'cottage cheese', 'pokemon shield', 'honey', 'champagne', 'ground beef', 'fresh tuna']",31116
829577,"['asparagus', 'hand protein bar', 'white wine', 'green beans', 'body spray']",10792
10784213,"['napkins', 'antioxydant juice', 'deodorant', 'pokemon scarlet', 'tomatoes', 'ham', 'water spray', 'mint green tea', 'barbecue sauce', 'protein bar', 'green grapes']",30224
5619107,"['cake', 'cooking oil', 'oil', 'asparagus', 'sparkling water', 'cookies', 'fresh tuna']",8448
5565358,"['napkins', 'turkey', 'oil', 'catfish', 'asparagus', 'minecraft', 'cookies']",12107
2447940,"['final fantasy XIX', 'flax seed', 'asparagus', 'tomatoes', 'melons', 'cologne', 'green grapes']",16941
6306754,"['cake', 'napkins', 'spaghetti', 'pokemon shield', 'oil', 'gums', 'muffins', 'babies food', 'metroid prime', 'salmon']",27069
6982914,"['bramble', 'champagne', 'gadget for tiktok streaming', 'vacuum cleaner']",1754
7055317,"['candy bars', 'cake', 'oil', 'seabass', 'fresh bread', 'muffins', 'sandwich', 'light mayo', 'chicken', 'cooking oil']",8055
5537021,"['final fantasy XIX', 'cake', 'spaghetti', 'cottage cheese', 'ring light', 'frozen smoothie', 'avocado', 'champagne', 'gums', 'salmon', 'ratchet & clank 3', 'ratchet & clank 2', 'bluetooth headphones', 'fresh tuna', 'salt']",6038
10352977,"['black beer', 'laptop', 'airpods', 'flax seed', 'megaman zero', 'ratchet & clank', 'pancakes', 'gums', 'energy drink', 'escalope', 'white wine', 'metroid prime', 'iMac', 'salad']",18945
11085914,"['napkins', 'laptop', 'dog food', 'hand protein bar', 'cookies', 'bluetooth headphones', 'cooking oil']",4407
9918922,"['oil', 'parmesan cheese', 'melons', 'brownies', 'mint green tea']",33708
750149,"['oatmeal', 'asparagus', 'ratchet & clank', 'fresh bread', 'babies food', 'pet food', 'eggs', 'toilet paper', 'body spray']",14583
2635496,"['spaghetti', 'phone charger', 'razor', 'champagne', 'gums', 'yogurt cake', 'extra dark chocolate', 'sandwich', 'megaman zero 2', 'fresh tuna']",22792
6539015,"['protein bar', 'cake', 'meatballs', 'airpods', 'gadget for tiktok streaming', 'bluetooth headphones', 'ratchet & clank', 'pancakes', 'energy drink', 'half-life 2', 'salad', 'tomato sauce', 'chocolate bread']",26667
3905519,"['spinach', 'fresh bread', 'pokemon scarlet', 'brownies', 'babies food', 'eggs', 'cookies']",27718
5900923,"['napkins', 'minecraft', 'babies food', 'canned_tuna', 'burgers', 'cookies']",28586
5570960,"['candy bars', 'cake', 'shallot', 'antioxydant juice', 'beer', 'french fries', 'turkey', 'gluten free bar', 'fresh bread', 'white wine', 'half-life 2', 'olive oil', 'red wine', 'mushroom cream sauce']",16959
9223770,"['shampoo', 'spaghetti', 'ring light', 'frozen smoothie', 'laptop', 'ketchup', 'light mayo', 'bacon', 'champagne', 'shrimp', 'blueberries', 'burgers', 'mint green tea', 'bluetooth headphones', 'fresh tuna']",433
11376354,"['protein bar', 'cake', 'spaghetti', 'cottage cheese', 'champagne', 'almonds', 'blueberries', 'bluetooth headphones', 'fresh tuna']",23857
8716787,"['mashed potato', 'oil', 'black tea', 'gums', 'sandwich', 'cologne', 'barbecue sauce']",24298
10058638,"['deodorant', 'milk', 'mayonnaise', 'babies food', 'minecraft', 'cooking oil']",19679
3765208,"['shallot', 'pokemon shield', 'champagne', 'whole weat flour', 'chutney', 'fresh tuna', 'green grapes']",1538
9829649,"['iphone 10', 'yams', 'beer', 'strong cheese', 'frozen smoothie', 'final fantasy XXII', 'champagne', 'gums', 'nonfat milk', 'tomatoes', 'metroid prime', 'spinach', 'megaman zero 2', 'bluetooth headphones', 'metroid fusion', 'tea']",25380
8372487,"['candy bars', 'rice', 'cooking oil', 'cereals', 'oil', 'gadget for tiktok streaming', 'fresh bread', 'gums', 'parmesan cheese', 'champagne', 'escalope', 'babies food', 'spinach', 'green beans', 'mint', 'half-life: alyx', 'tea']",2361
11954916,"['oil', 'cooking oil', 'final fantasy XXII']",25659
3802795,"['airpods', 'asparagus', 'carrots', 'escalope', 'green beans', 'tomato juice', 'french wine', 'cauliflower']",12976
4284879,"['cider', 'megaman zero', 'white wine', 'salmon']",21554
4691253,"['soup', 'airpods', 'brownies', 'pasta', 'ground beef', 'protein bar']",13557
10916454,"['cake', 'spaghetti', 'samsung galaxy 10', 'french fries', 'oil', 'mineral water', 'deodorant', 'laptop', 'babies food', 'ham', 'sandwich', 'phone car charger', 'cologne', 'chicken', 'salad']",25092
1306988,"['chocolate', 'tooth brush', 'mineral water', 'oil', 'catfish', 'cologne', 'mint green tea', 'barbecue sauce']",32597
10922988,"['frozen smoothie', 'champagne', 'salad', 'butter', 'fresh tuna']",25503
6226385,"['cider', 'dessert wine', 'chocolate', 'phone charger', 'half-life 2', 'bluetooth headphones']",15482
650667,"['shallot', 'black tea', 'pokemon scarlet', 'vacuum cleaner', 'cooking oil', 'green grapes']",25701
6913396,"['cologne', 'turkey', 'bacon', 'ketchup', 'pokemon sword', 'ratchet & clank', 'babies food', 'minecraft', 'burgers', 'ratchet & clank 2', 'cooking oil']",12591
11149887,"['champagne', 'spaghetti', 'asparagus', 'bluetooth headphones']",30616
2867284,"['cake', 'oil', 'napkins', 'cooking oil']",5392
11160891,"['cream', 'ketchup', 'whole wheat rice', 'muffins']",22505
12208518,"['frozen smoothie', 'gluten free bar', 'final fantasy XXII', 'champagne', 'salmon', 'megaman zero', 'fresh tuna', 'metroid fusion']",12130
10417759,"['mineral water', 'oil', 'catfish', 'toilet paper', 'mayonnaise', 'chicken', 'barbecue sauce', 'fresh tuna', 'salt']",12531
591406,"['rice', 'french fries', 'gadget for tiktok streaming', 'pokemon sword', 'ratchet & clank', 'extra dark chocolate', 'burgers', 'megaman zero']",11714
3626263,"['mineral water', 'oil', 'meatballs', 'pasta']",24185
5834220,"['cotton buds', 'meatballs', 'rice', 'ketchup', 'oil', 'carrots', 'muffins', 'cauliflower']",16661
3579401,"['napkins', 'strong cheese', 'oil', 'fromage blanc', 'gums', 'parmesan cheese', 'metroid prime', 'cookies', 'tomato sauce', 'cooking oil', 'tea']",25701
4002062,"['mashed potato', 'cooking oil', 'oil', 'muffins', 'ratchet & clank 3', 'cookies', 'salad', 'barbecue sauce', 'fresh tuna']",2540
7071718,"['candy bars', 'soup', 'final fantasy XIX', 'cake', 'oil', 'catfish', 'gums', 'yogurt cake', 'pet food', 'eggs', 'cologne', 'tomato juice', 'tomato sauce', 'cooking oil', 'tea']",24624
773423,"['iphone 10', 'spaghetti', 'turkey', 'shower gel', 'pokemon scarlet', 'champagne', 'metroid prime', 'bluetooth headphones', 'fresh tuna']",15087
9350307,"['yams', 'soda', 'dessert wine', 'cake', 'frozen smoothie', 'gluten free bar', 'pokemon scarlet', 'champagne', 'shrimp', 'burgers', 'fresh tuna', 'french wine']",8188
2793054,"['shampoo', 'mashed potato', 'french fries', 'frozen vegetables', 'avocado', 'spinach', 'pancakes', 'carrots', 'tomatoes', 'muffins', 'final fantasy XX', 'green beans', 'mint green tea', 'herb & pepper', 'cauliflower']",578
2967268,"['frozen vegetables', 'avocado', 'portal', 'asparagus', 'tomatoes', 'carrots', 'burgers', 'green grapes']",138
10474128,"['spaghetti', 'french fries', 'oil', 'champagne', 'eggs']",3638
3048273,"['pickles', 'pokemon shield', 'mineral water', 'strong cheese', 'ratchet & clank', 'milk', 'babies food', 'minecraft', 'water spray', 'burgers', 'body spray', 'chutney']",19803
3265446,"['oatmeal', 'energy bar', 'pokemon sword', 'pancakes', 'energy drink']",30122
5898228,"['hot dogs', 'catfish', 'toothpaste', 'tomatoes', 'pasta', 'corn', 'final fantasy XX', 'green beans', 'zucchini']",29094
978019,"['cake', 'cereals', 'parmesan cheese', 'green tea', 'pet food', 'white wine', 'chili', 'olive oil', 'salad', 'cooking oil', 'tea']",11840
4925178,"['pokemon sword', 'fresh bread', 'milk', 'babies food', 'pet food', 'cookies']",33318
10641790,"['pancakes', 'oil', 'barbecue sauce', 'shrimp']",19007
11049923,"['ketchup', 'ham', 'grated cheese']",19144
6728200,"['soup', 'whole wheat pasta', 'cotton buds', 'turkey', 'frozen vegetables', 'trout', 'cooking oil']",8984
4029135,"['barbecue sauce', 'antioxydant juice', 'cauliflower']",30708
8685178,"['final fantasy XIX', 'dessert wine', 'avocado', 'strawberries', 'asparagus', 'toothpaste', 'tomatoes', 'carrots', 'cologne', 'tea']",2751
8439460,"['muffins', 'escalope', 'mashed potato']",33795
7511545,"['meatballs', 'spaghetti', 'cereals', 'dog food', 'pokemon sword', 'ratchet & clank', 'toothpaste', 'fresh bread', 'muffins', 'minecraft', 'babies food', 'ratchet & clank 3', 'burgers', 'toilet paper', 'tomato sauce', 'cooking oil']",25215
11957069,"['yams', 'napkins', 'cottage cheese', 'mineral water', 'sparkling water', 'champagne', 'sandwich', 'protein bar']",8512
9879951,"['candy bars', 'cake', 'oatmeal', 'oil', 'fresh bread', 'toothpaste', 'gums', 'olive oil', 'cooking oil', 'tea']",23621
11524995,"['whole wheat pasta', 'hot dogs', 'spaghetti', 'whole wheat rice', 'napkins', 'grated cheese', 'french fries', 'frozen vegetables', 'airpods', 'ratchet & clank', 'cream', 'muffins', 'escalope', 'babies food', 'sandwich', 'burgers', 'cooking oil']",33490
2832191,"['dessert wine', 'portal 2', 'half-life 2', 'tomato juice', 'fresh tuna']",22525
9479561,"['shallot', 'cookies', 'beer', 'mineral water', 'oil', 'deodorant', 'catfish', 'ham', 'cologne', 'toilet paper', 'barbecue sauce', 'razor']",7631
6201311,"['pokemon sword', 'ratchet & clank', 'minecraft', 'babies food', 'chili', 'iMac', 'tomato juice', 'barbecue sauce', 'cooking oil']",30964
1735771,"['cider', 'candy bars', 'final fantasy XIX', 'iPad', 'napkins', 'laptop', 'mineral water', 'fresh bread', 'pancakes', 'energy drink', 'shrimp', 'half-life 2', 'french wine', 'metroid fusion']",20260
1278927,"['frozen vegetables', 'oil', 'vegetables mix', 'chicken', 'red wine', 'razor']",5695
5022007,"['candy bars', 'cake', 'napkins', 'cottage cheese', 'strong cheese', 'oil', 'babies food', 'cooking oil', 'tea']",19996
9794171,"['iphone 10', 'soup', 'samsung galaxy 10', 'avocado', 'portal', 'deodorant', 'shower gel', 'pancakes', 'brownies', 'canned_tuna', 'salad', 'protein bar']",21870
7475368,"['soda', 'cottage cheese', 'oil', 'cologne', 'salt']",26443
10373707,"['spaghetti', 'avocado', 'gluten free bar', 'burger sauce', 'champagne', 'vacuum cleaner', 'herb & pepper', 'fresh tuna']",4971
6276644,"['cider', 'cottage cheese', 'beer', 'french fries', 'dog food', 'trout', 'babies food', 'white wine', 'chicken', 'green grapes', 'salt']",3624
9833917,"['spaghetti', 'energy bar', 'mint green tea', 'samsung galaxy 10', 'strong cheese', 'pokemon shield', 'deodorant', 'shrimp', 'ham', 'cologne', 'chicken', 'barbecue sauce', 'fresh tuna']",31494
615893,"['black beer', 'tooth brush', 'mashed potato', 'whole weat flour', 'vacuum cleaner']",4185
3841633,"['candy bars', 'spaghetti', 'champagne', 'mayonnaise', 'fresh tuna']",27935
9848015,"['yams', 'antioxydant juice', 'butter', 'asparagus', 'vegetables mix', 'tomatoes', 'carrots', 'almonds', 'metroid prime', 'red wine']",18500
345467,"['candy bars', 'cake', 'oil', 'bacon', 'gums', 'pasta', 'ham', 'ground beef', 'olive oil', 'cooking oil', 'tea']",2565
10069132,"['soup', 'cake', 'napkins', 'spaghetti', 'beer', 'grated cheese', 'mineral water', 'oil', 'cereals', 'mayonnaise', 'muffins', 'yogurt cake', 'burgers', 'olive oil', 'red wine', 'toilet paper', 'cooking oil', 'tea']",32753
1112453,"['cider', 'dessert wine', 'gadget for tiktok streaming', 'muffins', 'white wine', 'red wine']",15966
3818674,"['oil', 'barbecue sauce']",5061
11811044,"['cake', 'shallot', 'cereals', 'oil', 'mineral water', 'gums', 'muffins', 'minecraft', 'metroid prime', 'spinach', 'olive oil', 'cooking oil', 'mushroom cream sauce', 'tea']",11149
11276609,"['candy bars', 'meatballs', 'spaghetti', 'whole wheat rice', 'grated cheese', 'chocolate bread', 'gums', 'cologne', 'red wine', 'cooking oil', 'tea']",13356
3198214,"['cake', 'samsung galaxy 10', 'deodorant', 'shrimp', 'pet food', 'ham', 'extra dark chocolate', 'spinach', 'tomato juice']",9787
11592012,"['bramble', 'beer', 'fresh bread', 'champagne', 'white wine']",8706
9621052,"['tooth brush', 'cake', 'cookies', 'french fries', 'oil', 'megaman zero 2', 'muffins', 'extra dark chocolate', 'green beans', 'light mayo', 'cooking oil', 'tea']",18729
6084013,"['spaghetti', 'mineral water', 'frozen vegetables', 'tomato juice', 'pet food', 'olive oil', 'butter']",24680
2945895,"['zucchini', 'dog food', 'low fat yogurt', 'fresh bread', 'cream', 'whole weat flour', 'energy drink', 'final fantasy XXII', 'white wine', 'burgers', 'red wine', 'french wine']",32686
1890957,"['yams', 'cottage cheese', 'phone charger', 'turkey', 'oil', 'final fantasy XXII', 'champagne', 'brownies', 'almonds', 'fresh tuna']",16834
3009045,"['mayonnaise', 'oil']",5132
12168118,"['yams', 'cottage cheese', 'laptop', 'asparagus', 'sparkling water', 'toothpaste', 'champagne', 'trout', 'portal 2', 'bluetooth headphones', 'fresh tuna', 'green grapes']",23320
10806399,"['chili', 'ratchet & clank', 'milk', 'whole weat flour', 'yogurt cake', 'babies food', 'ham', 'ratchet & clank 3', 'cologne', 'ratchet & clank 2', 'half-life: alyx', 'tomato sauce', 'cooking oil']",20365
2061440,"['tooth brush', 'fromage blanc', 'ratchet & clank', 'milk', 'fresh bread', 'ratchet & clank 3', 'cologne', 'ratchet & clank 2']",14455
3178388,"['pancakes', 'energy bar']",18570
2833947,"['cotton buds', 'spaghetti', 'french fries', 'blueberries', 'ratchet & clank 3']",6148
3349036,"['iphone 10', 'cake', 'oil', 'ketchup', 'burger sauce', 'ratchet & clank 2', 'final fantasy XX', 'burgers', 'olive oil', 'chocolate bread', 'tea']",18839
11605777,"['tooth brush', 'cake', 'iPad', 'beer', 'mineral water', 'oil', 'cereals', 'gluten free bar', 'salmon', 'cologne', 'salad', 'tomato sauce', 'cooking oil']",25408
5590897,"['whole wheat rice', 'frozen smoothie', 'cat food', 'champagne', 'green tea', 'final fantasy XX', 'cookies', 'bluetooth headphones', 'fresh tuna']",2048
4618270,"['oil', 'black tea', 'cologne', 'chicken', 'barbecue sauce']",12316
10743253,"['cotton buds', 'meatballs', 'rice', 'cottage cheese', 'pokemon shield', 'pokemon violet', 'pokemon sword', 'milk', 'babies food', 'minecraft', 'phone car charger']",443
2744506,"['turkey', 'ratchet & clank', 'fresh bread', 'escalope', 'cookies']",18695
7953801,"['soup', 'oil', 'airpods', 'deodorant', 'whole weat flour', 'yogurt cake', 'toilet paper', 'tomato juice', 'barbecue sauce', 'green grapes']",13283
997860,"['candy bars', 'napkins', 'spaghetti', 'rice', 'cereals', 'ketchup', 'fresh bread', 'melons', 'sandwich', 'cooking oil']",11832
87667,"['mint green tea', 'black tea', 'deodorant', 'cauliflower', 'cologne', 'chicken', 'green grapes']",20863
8071416,"['light cream', 'hot dogs', 'laptop', 'frozen vegetables', 'mineral water', 'oil', 'deodorant', 'fresh bread', 'nonfat milk', 'eggs', 'mint green tea', 'salad', 'barbecue sauce', 'fresh tuna']",27688
121930,"['soup', 'frozen vegetables', 'oil', 'black tea', 'deodorant', 'ratchet & clank', 'fresh bread', 'cologne', 'barbecue sauce']",20876
3382018,"['candy bars', 'oatmeal', 'antioxydant juice', 'hot dogs', 'mineral water', 'oil', 'green grapes', 'gluten free bar', 'low fat yogurt', 'whole weat flour', 'canned_tuna', 'cologne', 'metroid fusion']",8081
11983709,"['beer', 'green beans', 'asparagus', 'pancakes', 'carrots', 'white wine', 'salmon', 'light mayo', 'megaman zero', 'toilet paper']",23137
10475395,"['bramble', 'asparagus', 'pokemon sword', 'final fantasy XXII', 'pokemon scarlet', 'tomatoes', 'low fat yogurt']",12019
9159849,"['shampoo', 'whole wheat pasta', 'oil', 'champagne', 'energy drink', 'muffins', 'pet food', 'final fantasy XX', 'cologne', 'olive oil', 'herb & pepper', 'cooking oil', 'tea']",31949
8872970,"['babies food', 'ratchet & clank 2']",22815
10373936,"['dessert wine', 'samsung galaxy 10', 'oil', 'toothpaste', 'white wine', 'cookies', 'cooking oil', 'tea']",21526
6654627,"['shampoo', 'mashed potato', 'chicken', 'oil', 'black tea', 'deodorant', 'ratchet & clank', 'corn', 'cologne', 'mint green tea', 'fresh tuna']",21986
325910,"['cake', 'napkins', 'rice', 'mashed potato', 'oil', 'gums', 'eggs', 'burgers', 'mint green tea']",25557
683148,"['shampoo', 'shallot', 'frozen vegetables', 'avocado', 'strawberries', 'portal', 'asparagus', 'toothpaste', 'tomatoes', 'melons', 'spinach']",25006
7631418,"['megaman zero 3', 'cooking oil', 'hand protein bar', 'minecraft', 'babies food', 'sandwich', 'green beans', 'vacuum cleaner', 'ratchet & clank 2']",33586
3862769,"['candy bars', 'cake', 'rice', 'french fries', 'oil', 'fromage blanc', 'muffins', 'white wine', 'olive oil', 'mint', 'tea']",30974
9091749,"['yams', 'spaghetti', 'french fries', 'babies food', 'minecraft', 'ratchet & clank 3', 'cookies', 'tomato sauce', 'cooking oil']",31105
5715161,"['yams', 'final fantasy XIX', 'cider', 'oil', 'ratchet & clank', 'melons', 'babies food', 'minecraft', 'escalope', 'eggs', 'protein bar']",27645
3959979,"['mineral water', 'oil', 'portal', 'energy drink', 'metroid prime', 'cologne', 'chicken', 'cooking oil']",16280
2467224,"['megaman zero 3', 'frozen smoothie', 'avocado', 'mayonnaise', 'tomatoes', 'minecraft', 'ratchet & clank 2', 'metroid fusion']",16414
8365014,"['black beer', 'soda', 'soup', 'grated cheese', 'mineral water', 'oil', 'low fat yogurt', 'minecraft', 'ham', 'cologne', 'toilet paper', 'barbecue sauce', 'body spray']",19248
8365014,"['black beer', 'soda', 'soup', 'grated cheese', 'mineral water', 'oil', 'low fat yogurt', 'minecraft', 'ham', 'cologne', 'toilet paper', 'barbecue sauce', 'body spray']",25294
3937492,"['candy bars', 'cake', 'oil', 'cream', 'whole weat flour', 'mayonnaise', 'pet food', 'nonfat milk', 'red wine', 'cooking oil']",14447
2340631,"['meatballs', 'body spray', 'flax seed', 'asparagus', 'megaman zero', 'carrots', 'melons', 'tomatoes', 'half-life 2', 'mint green tea', 'herb & pepper', 'green tea']",22553
4836640,"['cake', 'turkey', 'mineral water', 'ketchup', 'oil', 'shower gel', 'pokemon sword', 'gums', 'muffins', 'green tea', 'body spray', 'cooking oil', 'tea']",4167
9764973,"['tooth brush', 'cooking oil', 'avocado', 'asparagus', 'shower gel', 'ratchet & clank', 'cream', 'corn', 'babies food', 'phone car charger', 'ratchet & clank 2']",17958
5954797,"['strong cheese', 'frozen smoothie', 'champagne', 'blueberries', 'phone car charger', 'fresh tuna']",3344
1697089,"['soup', 'cake', 'whole wheat pasta', 'french fries', 'oil', 'bacon', 'low fat yogurt', 'gums', 'tomatoes', 'almonds', 'whole weat flour', 'cooking oil']",32354
10068656,"['cake', 'rice', 'french fries', 'metroid prime', 'cooking oil', 'tea']",16918
